Genus,GcA-0,GcA-1,GcA-2,GcA-3,GcA4,GcA5,GcA6,GcA7,GcA8,GcA9,GcA10,GcA11,GcA12,GcA13,GcA14,GcB-0,GcB-1,GcB-2,GcB-3,GcB4,GcB5,GcB6,GcB7,GcB8,GcB9,GcB10,GcB11,GcB12,GcB13,GcB14,GcC-0,GcC-1,GcC-2,GcC-3,GcC5,GcC6,GcC7,GcC8,GcC9,GcC10,GcC11,GcL-0,GcL-1,GcL-2,GcL-3,GcL4,GcL5,GcL6,GcL7,GcL8,GcL9,GcL10,GcL11,GcL12,GcL13
JAJYRQ01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000337211262856179,0.00251739449669592,0.00289633131366935,0.00245302457930628,0.00118808795746256,0.00450585761489937,0.00304845438014761,0.000982800982800983,0.000954161311679713,0.00113281072998323,0.00114855194105278,0.00195184302345666,0.00151794426976038,0,0.00102326822974596,0,0,0,0,0,0,0,0,0,0
JAJYUU01,0.00156527183554211,0.00164684865739965,0.00178270296314141,0.00196089966076436,0.00892296830875431,0.00463070155128502,0.00191895247770629,0.00164130110414802,0.000909945706572841,0,0.00134731629160294,0.00037237706902009,0.000679454345894528,0.000231619988805034,0.000464900046490005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000337211262856179,0.00073424006153631,0,0,0.000389537035233625,0,0,0,0,0,0,0,0,0,0.000333674422743249,0.00570106237509204,0.00300194243333922,0,0,0,0,0,0,0,0
JAJZAM01,0.000688719607638527,0.00167476134650812,0.00110816670681763,0.000882404847343961,0.00186303733919046,0.00203750868256541,0,0,0,0,0,0,0.00024390668826983,0,0.000242556545994785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00029451982749553,0.000529754547059862,0,0,0,0,0,0,0,0
JAJZCD01,0.00043827611395179,0,0,0,0,0,0,0,0.000363978282629136,0.00223289047672212,0.00127448838394873,0.000633041017334153,0,0.000250921654538787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAJZEO01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.30100895870514e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAJZFE01,0.00102264426588751,0.000725729916820186,0,0.000509833911798733,0,0,0,0.00154182830995723,0,0,0,0.000670278724236162,0.000540079095454625,0.000501843309077573,0.000687243546985224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAJZFK01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000169598667879554
JAJZGK01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.70903035816155e-05
JAJZIJ01,0.000918292810184702,0.00307039580193156,0.00284268850879306,0.00205894464380258,0,0,0,0,0,0.00405641769937851,0.0022212511834535,0.00107989350015826,0.000609766720674576,0.000405334980408809,0.000606391364986963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAJZMB01,0,0,0,0.000235307959291723,0.000215720112958896,0.000555684186154202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAJZMH01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181917409496089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024474668717877,0.000166455822624675,0.000220772212137566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000361065713959941,0.000169598667879554
JAJZMK01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00029451982749553,0,0,0,0,0,0,0,0,0
JAJZWH01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000100336126022174,0,0,0,0,0,0,0.000600871263331831,0.000785412553864442,0.0002186604858636,0.000139634158504718,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000162636886045755,0,0,0,0,0,0,0,0,0.000282021151586369,0.000155424308361828,0,0
JAJZYD01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62541821489693e-05
JAJZYI01,0.000793071063341334,0.00106068218612181,0.000746807998072754,0.00105888581681275,0.00219642296830875,0.00342671914795091,0,0.00188998308962499,0,0,0,0.000316520508667076,0.000121953344134915,0,0.000444687000990439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000306555693505618,0.00440544036921786,0.00129835541647247,0.00365500662316636,0.00734277311415383,0.00187166393234281,0,0,0.000525762355415352,0.000679686437989941,0.000441750746558762,0.00143365461014958,0,0,0,0.000736299568738824,0.000626073555616201,0,0,0,0,0,0,0,0
JAKABX01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013985524981644,0.00143152007457221,0.00122651228965314,0.00223983795259334,0.000878064560852185,0.00032088993475238,0.000446727719454992,0,0,0.000212040358348206,0.000673644937299202,0,0,0,0,0,0,0,0,0,0,0,0,0
JAKAEG01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000321883478180899,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000155714730613516,0,0,0,0,0,0,0.00115158636897767,0.000330276655268884,7.60138345178823e-05,7.70903035816155e-05
JAKAJH01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032088993475238,0.000245700245700246,0.000136308758811388,0.000226562145996647,0.000212040358348206,0.000155456523992124,0,0,0,0,0,0,0,0,0,0,0,0,0
JAKALX01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000447397266402702,0.000499233320258175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000545807715152585,0,0,0,0,0,0,0,0
JAKAMP01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000300390507659958,0,0,0,0,0,0,0,0,0,0,0,0.000194280385452285,0.000741134886549352,0.000462541821489693
JAKASR01,0,0,0,0,0,0,0,0,0.00121326094209712,0,0,0.00016756968105904,0.000121953344134915,0,0.000181917409496089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAKASW01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.79686437989941e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAKATT01,0,0,0,0,0.000588327580796988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000736299568738824,0.000240797521390846,0,0,0,0,0,0,0,0
JAKAUA01,0,5.58253782169374e-05,7.22717417489762e-05,7.84359864305744e-05,0,0,0,0,0,0,0,0,0.000365860032404746,0.000231619988805034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAKAUH01,0.00494625900031305,0.00259588008708759,0.000602264514574801,0.00194129066415672,0.00396140571069972,0.00620514007872193,0.00615193588441133,0.00581915846016115,0.00576298947496133,0.00245617952439433,0.00116524652246741,0.000781991844942188,0.00108015819090925,0.000829971626551371,0.000525539182988701,0.000190155384113876,0,0,0,0,0,0,0,0.00107915952516981,0,0,0.000297183128489248,0,0,0,0.011189282812955,0.00325163455823223,0.00545975098208935,0.00466074670068194,0.0132442591979432,0.0139797120872519,0.002816700538382,0.000915791824882734,0.000798379873038127,0.00165390366577552,0.00111321188132808,0.00637371748367706,0.00281903935812642,0.00197269056499091,0.00353694888107844,0.0172083727779531,0.00802658404636155,0.0281683312324251,0.0183193198365353,0.0121583368137733,0.00201274740020127,0.00124559341950646,0.00235079266397265,0.00224240811827753,0.00129511710017114
JAKAVM01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000564195653240445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAKBEL01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.08521819982617e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000310848616723656,0.000475086465736764,0.00024668897146117
JAKEEM01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000403319960092551,0.000874641943454398,0.00169555763898586,0.000675936655079181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAKEEP01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000353145713354341,0,0,0.000401344504088697,0,0,0.000325505696349686,0,0,0.000196097656633003,0,0,0,0,7.72499034376207e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAKEFD01,0,0,0,0,0,0,0,0,0,0,0,0.000130331974157031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00121089498934719,0.00681794342855145,0.00382848392036753,0.0064023941519894,0.00262937498782697,0.0042285740693671,0.00752308624808357,0.00696895242349788,0.00523815087432332,0.00319452625855272,0.00298623504673723,0.00545825128683456,0.000813184430228776,0.00138704805350923,0.000689593807002714,0.00033659408856632,0,0,0,0,0,0.00110458284371328,0.000543985079266397,0.000760138345178823,0.000231270910744847
JAKFYE01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86249517188103e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAKJEM01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000233722221140175,0.000947385447235252,0.000623952650907405,0.000379718561536743,0.000194726798301982,0,0.000159030268761154,0.000518188413307078,0.000406592215114388,0.00052399593132571,0.000355919384259465,0.000273482696960135,0,0,0,0,0,0.000211515863689777,3.88560770904569e-05,0,0
JAKLDB01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98954738584908e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAKLDV01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79374275782155e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.70903035816155e-05
JAKLJW01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000980978219217976,0,0,0,0.000214245369378494,0.000369711394043025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAKLKS01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000814951646202325,0.00271050319989961,0.00199600798403194,0.00233281493001555,0.00787419188868756,0.00634739507185394,0.00130202278539874,0,0,0,0,0.00033963786113057,0.00019679443727724,0.000119686421575472,0.000212437234453457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00016829704428316,0.000417382370410801,0,0,0,0,0,0,0,0
JAKSDJ01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111849316600676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JALHLM01,0.00112699572159032,0,0,0,0.000117665516159398,0,0,0.00273550184024669,0.00218386969577482,0.00107923039708236,0.000546209307406598,0,0.000487813376539661,0.000347429983207551,0.000242556545994785,0,0.00042665328146568,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000965650434542696,0,0,0,0.000194768517616812,0,0,0,0,0,0,0,0.000596335248834436,0.000924698702339488,0.000978778306713529,0,0,0,0,0,0,0,0,0.000399072631218882,0
JALHMI01,0.000980903683606386,0,0,0,0.000352996548478193,0,0,0,0.00239619036064181,0,0,0.000614422163883148,0.000261328594574818,7.72066629350113e-05,0,0.00032598065848093,0.00138034885180073,0.00110889332446219,0.00153012592183816,0,0,0,0.00325339282394497,0.00292007871516537,0.00931463869006765,0.00225326723749437,0.000764185187543781,0,0,0.000308999613750483,0,0,0,0,0.000506398145803712,0,0,0,0,0,0,0,0.00100292746394882,0.0034213851986561,0.00195755661342706,0,0,0,0,0,0,0,0,0,0
JALHMQ01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000570466152341628,0,0.000665335994677312,0.00035117644107761,0,0,0,0,0.00342791849171586,0.000980488283165016,0.000300435631665916,0.000403319960092551,0,0,0.000212437234453457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JALHMU01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55981457590799e-05,7.97909477169815e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JALHNB01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000190439916206437,0.000980488283165016,0.00184016824395373,0.000148591564244624,0,0,0.000193124758594052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JALHOQ01,0,0,0,0,0,0,0,0,0,0,0,0.000260663948314063,0.000104531437829927,0,0.000101065227497827,0,0,0,0,0,0,0,0,0,0,0,0.000318410494809909,0,0,3.86249517188103e-05,0.000229916770129213,0,0,0,0,0,0,4.46727719454992e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00190364277320799,0.000874261734535281,0.000323058796701,0
JALHPA01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00230902966423992,0.00336303174802359,0.00319994930773374,0.00361210053679827,0,0,0,0.0011154489682097,0.0176474322351298,0.00681439356799686,0.00112663361874718,0.000955231484429727,0.000743445651936239,0.000179529632363208,0.000482811896485129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JALHQU01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000125486259254612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JALHTV01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7907407046725e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000191690228590598,0,0,0,0.00024668897146117
JALNZF01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00291227908830337,0.00101395056116919,0.000832279113123377,0.000735907373791885,0,0.000207962659149202,0.000909188148465077,0.00417690417690418,0.0123262063325155,0.00813358104127962,0.00443517749544997,0.00521643002729126,0,0.00154116450389915,0.00131245272945678,0,0,0,0,0,0.00742799635788566,0.0137720329024677,0.00353590301523158,0.00104519022462088,0.00143387964661805
JALRDG01,0,0,0,0,0,0,0,0,0,0,0,0.000893704965648215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAMCQB01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000137950062077528,0.00090905912380686,0,0,0,0,0,0,0,0,0,0,0.000135530738371463,0,0.000133469769097299,0,0,0,0,0,0.00105429625724829,0.00204465334900118,0.000427416847995026,0.000114020751776823,0.000262107032177493
JAMCWS01,0,0,0,7.84359864305744e-05,0,0,0,0,0,0,0,5.58565603530135e-05,0,0,4.04260909991308e-05,0,0,0,0,0,0,0,0,0,0,0.000638425717290071,0.000233501029527267,0.00013119629151816,0,0,0.000260572339479775,0,0,0,0,0,0.00016044496737619,0.000335045789591244,0.000642598434396542,0.000543749150391953,0.000229710388210556,0.000431823677755899,0,0,0,0,0,0,0,0,0,0,0.000155424308361828,0,0
JAMCZZ01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.88560770904569e-05,0,0
JAMDEL01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00013119629151816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAMLHN01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000135187331015836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAMLIA01,0,0,0,0,7.84436774395984e-05,0,0,0,0,0,0,0,0,0,0,0.000896446810822558,0.0011293763332915,0.00123562399011501,0.00135453770129935,0,0,0.00269704719832597,0.00367168618702361,0,0.000686341798215511,0,0.000233501029527267,0.00015306234010452,0.000239372843150945,5.79374275782155e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAMLIC01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00103227208518961,0.000577236792571213,0.000538605329024491,0.000451512567099784,0.00232646578529405,0.00121242377776985,0,0,0,0,0,0.000106136831603303,8.74641943454398e-05,5.98432107877361e-05,0.000115874855156431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000483854002314084,0.000305010193761739,0,0,0,0,0,0,0,0
JAMPXD01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000300435631665916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAMPXM01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000154499806875241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAMPXM01 Family,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000369132732359341,0.000760138345178823,0.000154180607163231
JAMWCX01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000543749150391953,0.000353400597247009,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAMXCZ01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.70103758884117e-05,0
JANWWR01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000271650548734108,0.000276069770360146,0.000538605329024491,0.000376260472583154,8.94794532805405e-05,0.000213957137253504,0.000651011392699372,0.00102249488752556,0,0,0,6.36820989619818e-05,8.74641943454398e-05,0,5.79374275782155e-05,0.000137950062077528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000835305582625644,0,0.000211515863689777,0,0,0
JANWYO01,0.000521757278514035,0,0,0,0,0,0,0,0.000879614183020413,0.00238174984183692,0.000691865122715024,0.000390995922471094,0.000209062875659855,0.000154413325870023,0.000282982636993916,0,0,0,0.000602016756133046,0,0,0,0,0,0,0,0,0,0,0,0,0.00020978287472466,0,0,0.000370060183471944,0.000231069621276891,0,0,0,0,0,0,0,0,0,0.000189334174818555,0.000224744353298123,0,0,0,0,0.000423031727379553,0.000388560770904569,0,0
JANWZE01,0.000313054367108421,0.000976944118796405,0.000794989159238738,0.00150989273878856,0.000313774709758393,0,0,0,0,0,0,0.000297901655216072,0,0,0.000101065227497827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012465185127476,0.00050835316680916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jatrophihabitans,0.00507148074715642,0.00533132361971752,0.00407130811852566,0.00398062631135165,0.0103349545026671,0.0178745079879602,0,0.00552074007758878,0.00266917407261367,0.0018979569052138,0.00240332095258903,0.000856467258746206,0.000818829596334431,0.000907178289486383,0.00135427404847088,0,0,0.000443557329784875,0,0.000581616446323513,0.00146204043789894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jatrophihabitantaceae Family,0,0,0,0,0.000392218387197992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAZXM01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000150583511105534,0,0.000125420157527718,0.000693465762924189,0,0,0,0,0,0,0,8.74641943454398e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JJ008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00309681625556884,0.000677625799974903,0,0.00140470576431044,0.000111849316600676,0,0,0,0,0,0,0.011759960941646,0.0353792666127304,0.0283656819133869,0.0110660486674392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00050512900217594,0.000836152179696705,0.001002173946561
Jonquetella,0,0,0,0,5.88327580796988e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kaistiaceae Family,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000705078095062921,0,0,0,0.000116861110570087,0,0,0,0,0,0,0,0,0,0,0,0.000545807715152585,0,0,0,0,0.000211515863689777,0,0,0
Kapabacteria Class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000399529964747356,0.000135996269816599,0,0
KBS-83,0.000960033392465825,0.000474515714843968,0.000529992772825825,0.000294134949114654,0,0,0,0.00119367353028947,0.00115259789499227,0.00126530460347587,0,0.00053994675007913,0.000296172407184794,0.000366731648941304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KBS-96,0.000772200772200772,0.000893206051470999,0.000891351481570706,0.000784359864305744,0,0,0,0,0.00127392398920198,0.0018607420639351,0,0.000279282801765067,0.000121953344134915,0.00013511166013627,0.000363834818992178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Keratinibaculum,0,0.000251214201976218,0,0.000392179932152872,0,0,0,0,0,0,0,0.000260663948314063,0.00153312775483893,0.00193016657337528,0.00248620459644655,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00107717779417925,0.00108149864812669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kineococcus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000603986309643648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kiritimatiellia Class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.51089079164789e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Koll11 Class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000147073242474752,0.000863752441039507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Koribacter,0,0,0.000385449289327873,0,0,0,0,0,0,0,0.0016750418760469,0.000484090189726117,0.000644610533284552,0.000424636646142562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00485890774206404,0,0,0,0,0.000531460128936849,0,0,0,0,0,0,0.00458093895695544,0.00188022069475696,0.00284735507407572,0,0,0,0.00225468551834281,0.0108589725741334,0.00896151818661044,0.005475910693302,0.00324448243705315,0.00281251187716164,0.00311444826469727
Koribacteraceae Family,0,0,0,0,0,0,0,0,0,0.00316326150868967,0.00196635350666375,0.000949561526001229,0,0.000308826651740045,0.000464900046490005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024064621940191,0.00031467431208699,0,0,0,0.000924278485107563,0.00123007808321746,0.00127317400044673,0.000778907193207929,0.000792967510988264,0.000830491403530472,0.000760009672850382,0,0,0.00144592249855408,0,0,0,0,0,0,0.00415981198589894,0.00122396642834939,0,0.000616722428652924
Kouleothrix,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00535151581006194,0.00268540594804869,0.00326331464056015,0.00295991571765414,0.000380287676442297,0,0,0.0116657371258598,0.00895067606170253,0,0.00150217815832958,0.00137977881084294,0.00126823081800888,0.000478745686301889,0.000714561606797991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kribbella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000276069770360146,0,0,0.000201328769881216,0.000962807117640766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
