Family,GcA-0,GcA-1,GcA-2,GcA-3,GcA4,GcA5,GcA6,GcA7,GcA8,GcA9,GcA10,GcA11,GcA12,GcA13,GcA14,GcB-0,GcB-1,GcB-2,GcB-3,GcB4,GcB5,GcB6,GcB7,GcB8,GcB9,GcB10,GcB11,GcB12,GcB13,GcB14,GcC-0,GcC-1,GcC-2,GcC-3,GcC5,GcC6,GcC7,GcC8,GcC9,GcC10,GcC11,GcL-0,GcL-1,GcL-2,GcL-3,GcL4,GcL5,GcL6,GcL7,GcL8,GcL9,GcL10,GcL11,GcL12,GcL13
UBA6898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00370932389141797,0.00545435474284116,0.00346228111059325,0.0034342344110288,0.000331106479948581,0.000831850636596807,0.00226405676186401,0.00985034621398258,0.0495774428476847,0.056889754859758,0.0302334210944816,0.0174456765813383,0.000596335248834436,0.00114046173288537,0.000823063576100013,0,0,0,0,0,0.00551109407197968,0.0302232667450059,0.0194280385452285,0.0050359165368097,0.00212769237885259
UBA6906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000624796262088449,0.000476847785167524,0.0012039413237018,0.000401344504088697,0,0,0,0,0,0.00348073340523581,0.00762355415352261,0.0037147891061156,0.00107143638073164,0.00051864116016038,0.000308999613750483,0.00381661838414494,0.00101395056116919,0.00256341966842,0.00161899622234215,0.0003116296281869,0.00265730064468424,0.00201447570150105,0.000714764351127987,0.00171359582505744,0.00158593502197653,0.00146661247857509,0.00222821017722044,0.0021684918139434,0.00246586320623863,0.00169061707523246,0.000147259913747765,0,0,0.00436845319178919,0.00477980416724674,0.00699669334355681,0.00486486486486486,0.00254507304942493,0.0011592109763977,0.00134137128232011
UBA6911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000488970987721395,0.000376458777763835,0.000348509330545259,0.000476596598605328,0,0,0,0,0,0.00142170801058927,0.000375544539582394,0.000254728395847927,0,0,0.000135187331015836,0.0016860563142809,0,0,0,0,0,0,0.000335045789591244,0.000564707715075749,0.000181249716797317,0.000600781015319916,0.000293640100874011,0,0,0,0.000589039654991059,0.000112372176649062,0,0,0,0.00536732640053673,0.0045593419506463,0.00242850481815356,0.00102618676599141,0.000863411400114094
UBA6930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00097794197544279,0.000577236792571213,0.000348509330545259,0.000376260472583154,0.00219224660537324,0.00249616660129087,0.00172053010927691,0,0,0,0.000375544539582394,0.000297183128489248,0,0.000159581895433963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA6960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000190155384113876,0.000702723051825825,0,0.00070235288215522,0.000425027403082567,0,0,0,0,0,0,4.24547326413212e-05,4.37320971727199e-05,7.97909477169815e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA727 Order,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.91360929867722e-05,0,0.000253144837792577,0.000317187004395306,0.000212040358348206,0,0,0,0,0,0,0,0,0,0,0,0,0.000209038044924176,0
UBA7540,0,0,0,0,0,0,0,0,0,0,0,0,8.71095315249395e-05,0,0.000141491318496958,0.000298815603607519,0,0,0,0,0,0,0,0,0,0.000563316809373592,0,0,0,0,0.00108827271194494,0.00601377574210692,0.00216392569412078,0.004292793013786,0.000837504625752293,0.00348915128128105,0.00604342710450316,0.00614250614250614,0.00490711531720995,0.00201640309937016,0.00310992525577368,0.00431823677755899,0.00140951967906321,0.00114046173288537,0.00109000311429461,0,0,0,0,0.00194904635945984,0.00134183160013418,0.00171562867215041,0.000194280385452285,0.000380069172589411,0.000847993339397771
UBA7541,0.0248356464572681,0.00644783118405627,0.0102384967477716,0.0065690138635606,0.000117665516159398,0,0.000225759115024269,0,0.0421304862143225,0.0611067693796286,0.0253805258174933,0.0110968366567987,0.00918134462272862,0.0058098013858596,0.00721605724334486,0.00220036944474628,0.00150583511105534,0.0017742293191395,0.00132945366979381,0.000402657539762432,0,0.00116252034410602,0.00274214538018219,0.00279311877102774,0.00132365918227277,0,0.000912776751788406,0.000327990728795399,0,0.000733874082657397,0.0619089223034595,0.0590538792349918,0.0807310739729676,0.0676789481430604,0.0163800323315739,0.0520368787115558,0.114860769422755,0.144717444717445,0.100381664524672,0.0831483075807694,0.0744084957503578,0.0869174698587073,0.0832700856554266,0.0732669605153654,0.0720959202740579,0.0012622278321237,0.00025685068948357,0.00281198487346068,0.0408192024049979,0.139124785372871,0.133560166770499,0.0615746180963572,0.0355533105377681,0.021929991258409,0.0216469572457176
UBA7656,0.00014609203798393,0,0,0,0,0,0,0,0,0,7.28279076542131e-05,0.00016756968105904,0,0,0,0.00260784526784744,0.000702723051825825,0.000538605329024491,0.00183113429990468,0.000178958906561081,0,0,0,0.00355487843585349,0.0159819590155898,0.0134069400630915,0.00895794858731877,0.00531344980648547,0.00243362390536794,0.00341830822711472,0.000720405879738201,0,0,9.81209831722514e-05,5.84305552850437e-05,0.000184855697021513,0,0.000714764351127987,0.000817852552868326,0.000589061579591282,0.00037107062710936,0.000673644937299202,0.000243955329068633,0,0,0.000189334174818555,0,0,0,0,0.00100637370010064,0.00112808460634548,0.000679981349082997,0.000361065713959941,0
UBA7805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00013119629151816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA7887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112372176649062,0,0,0,0,0,0,0,0
UBA796 Order,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000543301097468217,0,0,0.000200672252044349,0.000246068496521486,0,0,0,0,0,0,0,0,0.000139634158504718,0.000115874855156431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA8108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000380879832412874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA8108 Class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000190155384113876,0.000225875266658301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA8139,0,0,0,0,0.000764825855036084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000335547949802027,0.00114110473201869,0,0,0,0,0,0,0.00017492838869088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA8154,0,0,0,0,0,0,0,0,0,0,0,0.000130331974157031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA8190,0.000793071063341334,0.00106068218612181,0.000746807998072754,0.00105888581681275,0.00219642296830875,0.00342671914795091,0,0.00188998308962499,0,0,0,0.000316520508667076,0.000121953344134915,0,0.000444687000990439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000306555693505618,0.00440544036921786,0.00129835541647247,0.00365500662316636,0.00734277311415383,0.00187166393234281,0,0,0.000525762355415352,0.000679686437989941,0.000441750746558762,0.00143365461014958,0,0,0,0.000736299568738824,0.000626073555616201,0,0,0,0,0,0,0,0
UBA8199,0.00116873630387144,0,0,0.000176480969468792,0,0,0,0,0,0.00308883182613226,0.00284028839851431,0.00109851235360926,0.000487813376539661,0.000308826651740045,0.000525539182988701,0.00111376724980984,0.000878403814782281,0.00126730665652821,0.000877941102694025,0,0,0,0,0.00133307941344506,0,0.00180261378999549,0.0015071430087669,0.000481053068899919,0,0,0.00737266442881011,0.0062934862417398,0.00672481523403689,0.0053475935828877,0.000486921294042031,0.00136331076553366,0.00165793132955396,0.00308242126423945,0.00204463138217081,0.00176718473877385,0.00121923206050218,0.00158911113414171,0.00168058115580614,0.00483925654224332,0.00489389153356765,0.00016829704428316,0.000449488706596247,0,0.00267743905303208,0.0149890946215602,0.0135620836727848,0.00900117508813161,0.00417702828722412,0.00281251187716164,0.00263648838249125
UBA8260,0.0107690702285297,0.0226651035560766,0.0205733558178752,0.0250406886679609,0.0344171634766238,0.0274137531836073,0.0274861722542048,0.0158161742763354,0.010767690861112,0.00535893714413308,0.00578981865850994,0.00420786087992701,0.00337984982316765,0.00424636646142562,0.00466921351039961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000115874855156431,0,0.00720254536554666,0.00765696784073507,0.00738360398371192,0.0183277175077421,0.0100746354876724,0.00415374193318358,0.00196560196560197,0.002161467461152,0.00206171552856949,0.00252681427031612,0.00568279959926763,0,0.000616465801559658,0,0.000273482696960135,0.000144478512834508,0,0,0,0,0,0,0,4.62541821489693e-05
UBA8346,0.000480016696232912,0,0.00125271019031559,0.00192168166754907,0,0,0,0,0,0,0.00233049304493482,0.0057904634232624,0.010017596125368,0.00874365457739003,0.00369898732642047,0.000543301097468217,0,0,0.000326092409572066,0,0,0,0,0,0,0.000901306894997747,0.00320533231441975,0.00566330658386723,0.00251341485308492,0.00181537273078409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000627114134772529,0.000231270910744847
UBA8349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24547326413212e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128425344741785,0,0,0,0,0,7.77121541809139e-05,0,0
UBA8401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000437320971727199,0.000638327581735852,7.72499034376207e-05,0.000275900124155056,0,0,0,0,0,0,0,0.000116836078981189,0.000203905931396982,0.000176700298623505,0,0,0,0,0,0,0,0,0,0,0.00126909518213866,0.00128225054398508,0.000456083007107294,0.0002004347893122
UBA8416 Order,0,0,0,0,0,0,0,0,0,0,0,0,5.22657189149637e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.78907193207929e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA8517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62541821489693e-05
UBA8639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000530684158016515,6.55981457590799e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA9159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000137950062077528,0.00090905912380686,0,0,0,0,0,0,0,0,0,0,0.000135530738371463,0,0.000133469769097299,0,0,0,0,0,0.00105429625724829,0.00204465334900118,0.000427416847995026,0.000114020751776823,0.000262107032177493
UBA9160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000380287676442297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA9160 Class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000461805932847984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA9160 Order,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00065252854812398,0,0.000250840315055436,0.00279623291501689,0.00196127375815712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98954738584908e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000127364197923964,0.000699713554763519,0,9.65623792970259e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000209038044924176,0.000262107032177493
UBA9217,0,0,0,0,0,0,0,0,0,0,0,7.4475413804018e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038472739534955,0.00101395056116919,0.00166455822624675,0.00125104253544621,0,0.000207962659149202,0.001408350269191,0.00647755193209739,0.0168438680531215,0.0112374824414337,0.00655558107893202,0.00739282136318099,0,0.00154116450389915,0.00155714730613516,0,0,0,0,0,0.00742799635788566,0.0160047003525264,0.00423531240285981,0.001292235186804,0.00143387964661805
UBA9219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00052114467895955,0.00020978287472466,0,0,0,0,0,0.000469064105427742,0.000739961833547533,0.000747655081788935,0.000441750746558762,0.000362731889314955,0,0.00123293160311932,0.00122347288339191,0,0,0,0,0,0.00143767671442948,0.00162162162162162,0.000835405657444824,0.000285051879442058,0.000154180607163231
UBA923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000135187331015836,0,0,0,7.35907373791885e-05,0,0,0,0,0.000155781438641586,0.000271874575195976,0.000335730567384659,0,0,0,0,0,0,0,0,0,0,0.000329024676850764,0,0.000133024210406294,0
UBA927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24547326413212e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA9320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024052653444996,0.000598432107877361,0.000270374662031672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA9339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000123690209036453,0,0,0,0,0,0,0,0,0,0,0,0,0,7.70903035816155e-05
UBA9464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79374275782155e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.41485221415799e-05,0,0,0,0,0,0,0,0,0
UBA955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000300435631665916,0.00072173045490246,0.00201167646994512,0.000997386846462269,0.000405561993047509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA9579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000141491318496958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90604915861257e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000185016728595877
UBA9628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000245244554804494,0.00052445718681165,0,0.000417014178482068,0.00144128703036441,0.00561499179702844,0.00308410881734232,0.00154121063211972,0.00200568602251042,0.00133671666138022,0.00146661247857509,0.00416278025356686,0,0,0,8.41485221415799e-05,0.000128425344741785,0,0,0,0,0,0.000213708423997513,9.50172931473528e-05,0
UBA9642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001093302429318,0.000179529632363208,0.000502124372344535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.70103758884117e-05,0
UBA9655,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86033314675056e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000530684158016515,0,0,0,0,0,0,0,0,0,0,0,0.000175254118471784,0.000543749150391953,0.000547770925732864,0.000190002418212595,0,0,0,0,0,0,0,0,0,0,0.00149595896798259,0.000969176390102999,0
UBA97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000136308758811388,0.000113281072998323,5.30100895870514e-05,8.63647355511797e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA9934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000125486259254612,0,5.01680630110871e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA9968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032598065848093,0.002585016940645,0.00256629597946963,0.00298499974915968,0.000268438359841621,0,0,0,0,0.0161290322580645,0.0160733062941265,0.00486106688743128,0.0017492838869088,0.00115696874189623,0.00173812282734647,0.00334145705921123,0,0,0,0,0,0,0,0,0,0,0,0.00555676027322997,0.00434608390099559,0.0046936868799217,6.31113916061849e-05,0,0,0.00145615106392973,0.00515105109285814,0.00920113097234868,0.00864864864864865,0.00472101336649052,0.00172931473528182,0.00205060207527097
UBA9971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000327990728795399,0.000538588897089625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000169598667879554
UBA9973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62541821489693e-05
UBA9983_A Order,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000162990329240465,0,0,0,0,0,0,0,0,0,0,0.000573138890657836,0.000327990728795399,0.000279268317009435,9.65623792970259e-05,0,0,0,4.90604915861257e-05,0,0,0,0,0,0,0,0,8.13184430228776e-05,0.00021576303054588,0,0,0,0,0,0,0,0,5.82841156356854e-05,5.70103758884117e-05,0.000570468246503955
UCB3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00168423340215147,0.000501945037018447,0,0.000301008378066523,0.00939534259445675,0.00855828549014014,0.00260404557079749,0.000232385201710355,0,0,0,0.000127364197923964,0.00024052653444996,5.98432107877361e-05,0.000154499806875241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.63190085563386e-05,0,0,0,0,0,0,0,0
UKL13-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000106136831603303,0.00024052653444996,0.000119686421575472,0,0,0,0,0,0,0,0,0,3.89453596603965e-05,6.79686437989941e-05,5.30100895870514e-05,0,0,0,0,0,0,0,0,0,0,0,0.000174852346907056,0.000798145262437764,0.000786321096532478
UM-FILTER-43-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01945037018446e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UM-FILTER-53-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.50172931473528e-05,0
Usitatibacteraceae,0.00112699572159032,0,0,0,0.000411829306557891,0.00120398240333411,0.00152387402641382,0.00169103750124341,0.00103127180078255,0.000669867143016635,0,0.000409614775922099,0.000191640969354867,0.000212318323071281,0,0.0100239052482886,0.00240933617768854,0.00209105598327155,0.00270907540259871,0.00136456166252824,0.00484969511107941,0.0136712392466868,0.00539133667968024,0.00488795784929855,0,0.000375544539582394,0.00231378292895201,0.000306124680209039,0.0010971255311085,0.00210505986867516,0.00134884505142472,0,0,0,0,0,0,0,0,0,0,0,0.000515016805811558,0.000924698702339488,0.000333674422743249,0.000525928263384874,0.000834764740821601,0.00261805488218753,0,0,0,0.000329024676850764,0.000427416847995026,0.000171031127665235,0
