Species,GcA-0,GcA-1,GcA-2,GcA-3,GcA4,GcA5,GcA6,GcA7,GcA8,GcA9,GcA10,GcA11,GcA12,GcA13,GcA14,GcB-0,GcB-1,GcB-2,GcB-3,GcB4,GcB5,GcB6,GcB7,GcB8,GcB9,GcB10,GcB11,GcB12,GcB13,GcB14,GcC-0,GcC-1,GcC-2,GcC-3,GcC5,GcC6,GcC7,GcC8,GcC9,GcC10,GcC11,GcL-0,GcL-1,GcL-2,GcL-3,GcL4,GcL5,GcL6,GcL7,GcL8,GcL9,GcL10,GcL11,GcL12,GcL13
Panacibacter ginsenosidivorans(RS_GCF_007971225.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000271650548734108,0,0,0,0,0,0,0,0,0,0,0,0.000590383311831719,0.00181524406056133,0.00117806102742372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panacibacter microcysteis(RS_GCF_015831355.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000155424308361828,0.000133024210406294,0.000400869578624401
Paraburkholderia Genus,0.00135656892413649,0.000725729916820186,0.000481811611659841,0.0007647508676981,0,0,0,0.00368049338505919,0.0024871849312991,0.00308883182613226,0.00171145582987401,0.000390995922471094,0.000487813376539661,0.000559748306278832,0.000525539182988701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00120156203063983,0.000909188148465077,0,0,0.000521092935792288,0.000459420776421112,0.000673644937299202,0,0,0,0,0,0,0,0,0,0,0,0,0
Paracaedibacteraceae Family,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82841156356854e-05,9.50172931473528e-05,0
Paracaedimonas acanthamoebae(GB_GCA_000743035.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.71401927261424e-05,0,0
Parachlamydiaceae Family,0,0,0,0,0,0,0,0,0,0,0,0.000111713120706027,0.000191640969354867,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000297183128489248,0,0,0.000193124758594052,0,0.00041956574944932,0,0,0,0,0,0,3.89453596603965e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000152027669035765,0
Paraclostridium Genus,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000482541643343821,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00017492838869088,0.000279268317009435,0.000193124758594052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraclostridium sordellii(RS_GCF_000953675.1),0.000813941354481895,0,0,0,0,0,0,0,0,0,0.00116524652246741,0.0016756968105904,0.00207320685029356,0.00279874153139416,0.00470963960139874,0.000353145713354341,0,0,0,0,0,0,0,0,0,0,0.000594366256978497,0.00148689130387248,0.0017155053759151,0.00204712244109695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraconexibacter algicola(RS_GCF_003044185.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000223698633201351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraconexibacter Genus,0,0,0,0,0.00113743332287418,0,0,0,0,0,0,0,0,0,0,0.00108660219493643,0.000527042288869369,0.000506922662611285,0.000602016756133046,0.00402657539762432,0.00249616660129087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraconexibacter sp024220175(RS_GCF_024220175.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00107375343936649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paracraurococcus ruber_A(RS_GCF_004355005.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000244485493860698,0,0,0,0.000246068496521486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parafilimonas Genus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000677847506177159,0.000937543635674533,0.000695249130938586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parafilimonas sp013286425(GB_GCA_013286425.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000202130454995654,0,0,0,0,0,0,0,0,0,0,0,0.000233501029527267,0,0,0,7.66389233764044e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000228041503553647,0.000416287639340724
Paraflavitalea soli(RS_GCF_003555545.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000148591564244624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pararheinheimera sp018825965(GB_GCA_018825965.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000463499420625724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patescibacteria Phylum,0,0,0,0,0,0,0,0,0,0,0.000254897676789746,0.00037237706902009,0.000104531437829927,0.000173714991603775,0.00181917409496089,0,0.000150583511105534,0,0.000100336126022174,0,0,0,0,0,0,0.000300435631665916,0.00222887346366936,0.00111516847790436,5.98432107877361e-05,0.000540749324063345,0.000229916770129213,0,0,0,0,0,0,0,0,0,0,5.18188413307078e-05,0.00173479345115472,0.000924698702339488,0.00209102638252436,0,0,0,0,0,0,0.000305522914218566,0.00176795150761579,0.00106419368325035,0.000277525092893816
Paucisalibacillus Genus,0,0,0,0,0,0,0,0,0,0,0,0,0.000226484781964843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000319163790867926,0.000386249517188104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pedobacter Genus,0.000459146405092351,0,0,0,7.84436774395984e-05,0,0,0,0,0,0.000509795353579492,0.00234597553482657,0.00437289848255196,0.00185295991044027,0.000788308774483051,0,0,0,0,0,0,0,0,0,0,0,0.000488229425375194,0,0,0,0,0,0,0,0,0,0,0,0.000116836078981189,0.000407811862793964,0.000353400597247009,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pedococcus sp001428025(RS_GCF_001428025.1),0.00169049358238547,0.000725729916820186,0.000626355095157793,0.000529442908406377,0.00351035456542203,0.00407501736513082,0,0.00109420073609868,0.000788619612363129,0,0.000837520938023451,0.000353758215569085,0,0.000347429983207551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pedococcus sp009707485(RS_GCF_009707485.1),0.00375665240530105,0.00293083235638921,0.0048422066971814,0.00335313841990705,0.00407907122685911,0.00597360500115768,0.00491026075177785,0.00243708345767433,0.00166823379538354,0.00293997246101745,0.00240332095258903,0.00117298776741328,0.00106273628460426,0.00110019494682391,0.0010510783659774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pedosphaera parvula(RS_GCF_000172555.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.65623792970259e-05,0.000383194616882022,0,0,0,0,0,0,0,0,0,0,0,0,0.00123293160311932,0,0,0,0,0,0,0,0,0.00064112527199254,0,0
Pedosphaerales Order,0.00187832620265053,0,0,9.80449830382179e-05,0,0,0,0,0.00130425551275441,0.00673588627144505,0.00608113028912679,0.0020853115865125,0.00141117441070402,0.000772066629350113,0.00131384795747175,0.0032598065848093,0.00263521144434684,0.00196432531761873,0.00220739477248783,0.000290808223161756,0,9.30016275284817e-05,0,0.00215831905033962,0.0115697617413472,0.00822442541685444,0.00462756585790401,0.000743445651936239,0.00143623705890567,0.0015063731170336,0.00438374641713033,0.0105590713611412,0.012317730874226,0.0124613648628759,0.000428490738756987,0.000924278485107563,0.00308410881734232,0.0101407192316283,0.0132024769248744,0.00928904798586252,0.00690898167617903,0.00785919093515736,0.0101648053778597,0.0120210831304133,0.0111447257196245,0.00029451982749553,0,0,0,0.00329481646480115,0.0113097234868453,0.011069330199765,0.00382732359341001,0.00108319714187982,0.00212769237885259
Pelosinus sp000725345(RS_GCF_000725345.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000191046296885945,0,0,0,0,0,0,0,0,0,0,0,0,0,7.06801194494019e-05,0,0,0,0,0,0,0,0,0,0,0,0.000135996269816599,0,0
Pelotomaculum_B propionicicum(RS_GCF_004369225.1),0,0,0,0,0,0,0,0,0,0,0.000546209307406598,0.000390995922471094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000403319960092551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pelotomaculum_C schinkii(RS_GCF_004369205.1),0,0,0,0,0,0,0,0,0,0,0,0.000633041017334153,0.000313594313489782,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000403319960092551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pelotomaculum_D terephthalicicum(RS_GCF_022410535.1),0,0,0,0,0,0,0,0,0,0,0,9.30942672550224e-05,0.000296172407184794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peptostreptococcaceae Family,0.000772200772200772,0.000279126891084687,0,0.00054905190501402,0,0,0,0,0,0,0.000983176753331877,0.00214116814686552,0.0048955556717016,0.00733463297882607,0.0092373617933014,0.000706291426708682,0,0,0,0,0,0,0,0,0,0.00101397025687247,0.00212273663206606,0.00255832768460412,0.00480740459994814,0.00743530320587099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peribacillus Genus,0,0,0,0.00176480969468792,0,0,0,0,0,0,0,0.00215978700031652,0.00372828794926741,0.00447798645023065,0.0027489741879409,0,0,0,0,0,0,0,0,0,0,0,0.00118873251395699,0.00317057704502219,0.00480740459994814,0.00247199691000386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000679981349082997,0.000741134886549352,0
Peribacteraceae Family,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000337990085624155,0.00106136831603303,0.000677847506177159,0,0.000270374662031672,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00052399593132571,0.000444899230324332,0,0,0,0,0,0,0,7.77121541809139e-05,0,0
PFCU01 sp002763155(GB_GCA_002763155.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000154499806875241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGYU01 Genus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000138762546446908
PGYV01 Genus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000137950062077528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000679981349082997,0.000114020751776823,0
PGYV01 Order,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000524557040721169,0,0
Phenylobacterium deserti_A(GB_GCA_945883235.1),0.000584368151935719,0,0,0,0,0,0,0,0,0,0,0,0,0.000115809994402517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phenylobacterium Genus,0.000813941354481895,0.000390777647518562,0.000457721031076849,0.000333352942329941,0.000725604016316285,0,0,0,0.000667293518153417,0,0.000436967445925279,0.000353758215569085,0.00024390668826983,0.000231619988805034,0.000424473955490874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00122373343589385,0,0.00149634499337683,0.00136337962331769,0.000854957598724496,0.000178272185973544,0,0,0,0,0.000414550730645663,0,0,0.000355919384259465,0.00029451982749553,0.000834764740821601,0,0,0,0,0,0,0,0
Phenylobacterium sp024699985(RS_GCF_024699985.1),0,0,0,0,0.000666771258236586,0,0,0,0,0,0,0,0,0,0.000202130454995654,0,0,0,0,0,0.000606211888884927,0,0,0,0,0,0,0,0,0.000115874855156431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002086911852054,0,0,0,0,0,0,0,0
Phenylobacterium zucineum(RS_GCF_000017265.1),0.000980903683606386,0,0,0,0.00196109193598996,0.00296364899282241,0,0,0,0.000967585873246251,0,0.00037237706902009,0.000348438126099758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHOS-HE28 Genus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00165706834727806,0.000727820303676747,0.00095047999239616,0.000501680630110871,0,0.00017829761437792,0.00051150895140665,0.00213794385573527,0.000444359804481686,0.00127463476811452,0.000488207901457113,0.000488229425375194,0.0001093302429318,0.00025932058008019,0.000135187331015836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHOS-HE28 sp016712025(GB_GCA_016712025.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000461805932847984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phototrophicaceae Family,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00065196131696186,0.000476847785167524,0.000823749326743339,0.000451512567099784,8.94794532805405e-05,0,0,9.2954080684142e-05,0.00196787913413318,0.00166683008138053,0.000413098993540634,0.000891549385467745,6.55981457590799e-05,7.97909477169815e-05,5.79374275782155e-05,0.00105761714259438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00012622278321237,0.000401329202318078,0,0,0,0,0,0.000310848616723656,0,0
Phototrophicus Genus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000106136831603303,0,5.98432107877361e-05,0.000193124758594052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phototrophicus methaneseepsis(RS_GCF_015500095.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000190155384113876,0,0.000190095998479232,0,0,0,0,0,0,0,0.000488207901457113,0.00131609671188096,0.000393588874554479,7.97909477169815e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phragmitibacter flavus(RS_GCF_005780165.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24547326413212e-05,0,0,7.72499034376207e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phycicoccus Genus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00328836990805986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phycisphaeraceae Family,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000147073242474752,0,0,0,0,0,0.00016860563142809,0,0,0,0,0,0,0,0,0,0,0,0,0.000308232900779829,0,0,0,0,0,0,0,0,0,0,0
Phycisphaerae Class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000488970987721395,0.000276069770360146,0.000285143997718848,0.000250840315055436,0.000111849316600676,0.000106978568626752,0.000279004882585445,0,0,0,0,0,0,0.000139634158504718,0.000154499806875241,0.000720405879738201,0,0.000166455822624675,0,0,0.000115534810638445,0.000124790530181481,0.000223363859727496,0,0,0,0,0.000515016805811558,0.000400702771013778,0.000333674422743249,0.000105185652676975,0.000192638017112677,0,0,0,0,0,0.000135996269816599,0.000152027669035765,0.0002004347893122
Phycisphaerales Order,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000380310768227752,0,0.000158413332066027,0.000175588220538805,0,0,0,0,0,0,0.000112663361874718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000123293160311932,0,0,0,0,0,0,0,0,0,3.80069172589411e-05,0.000107926425014262
Pilimelia Genus,0,0,0,0,0.000607938500156887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pirellula staleyi(RS_GCF_000025185.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000597631207215039,0.000828209311080437,0.000728701327503723,0.000476596598605328,0,0,0.00051150895140665,0,0,0,0,0.000233501029527267,0.00024052653444996,9.97386846462269e-05,0.000251062186172267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128425344741785,0,0,0,0,0,0,0,0
Pirellula_B Genus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000162990329240465,0,0,0.00035117644107761,0,0,0,0,0,0,0,0.000382092593771891,0,0,7.72499034376207e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pirellulaceae Family,0,0,0,0,0,0,0,0,0,0.000111644523836106,0,0,0,0,0,0.00488970987721395,0.00845777387376082,0.00915629059341634,0.00739978929413535,0.000671095899604053,0,0,0.00339282394497118,0.0111089951120422,0.00338268457691931,0.00274147513895148,0.00159205247404954,0.000699713554763519,0.000897648161816042,0.000830436461954423,0.000582455817660673,0,0,0,0,0,0,0,0,0,0,0,0.000515016805811558,0.000647289091637641,0.000533879076389198,0,0,0,0,0,0.000622993242919442,0.000540540540540541,0.000271992539633199,0,0
Pirellulales Order,0.0337472607742878,0.0571930999832524,0.0550710672127198,0.0527874188677765,0.00309852525886414,0.00208381569807826,0.0177220905294051,0.0796279717497264,0.049531377961115,0.0325629861188642,0.0246886606947782,0.0127725334673891,0.00597571386261085,0.00644675635507344,0.00802457906332747,0.00937194393132675,0.00853306562931359,0.016665082533346,0.0130186123513771,0,0,0.00502208788653801,0.0137107269009109,0.014219513743414,0.015834885773115,0.0149466726753793,0.00628330043091554,0.00273325607329499,0.00137639384811793,0.00249130938586327,0.00806241473919775,0.0027971049963288,0.00139822891004727,0.00301722023254673,0.00149971758564946,0.00482935508468702,0.00516989339323279,0.00113915568461023,0.00190832262335943,0.00217499660156781,0.000671461134769318,0.00373095657581096,0.0025479778813835,0.00551736892395894,0.00569471014815144,0.000546965393920269,0,0,0,0.00556870388417096,0.0212296928164087,0.0120799059929495,0.00524557040721169,0.00231842195279541,0.00254398001819331
Pirellulimonas nuda(RS_GCF_007750855.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00139431121026213,0,0,0,0,0,0,0.000135187331015836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Piscinibacter Genus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00162990329240465,0.000953695570335048,0,0,0.00221461646869338,0.00427914274507007,0.00372006510113927,0,0,0,0.00274147513895148,0,0,0.00051864116016038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLA2 sp011525755(GB_GCA_011525755.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00198304900575899,0.0044924080813151,0.00316826664132053,0.00454020970250339,0.00939534259445675,0.00752415932674821,0.00381306672866775,0.00223089793641941,0,0,0,0.00036086522745123,0.000437320971727199,0,0.000328312089609888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLA3 Genus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.36820989619818e-05,0.0001093302429318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLA4 sp011525745(GB_GCA_011525745.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000487910658137266,0.000369879480935795,0,0,0,0,0,0,0,0,0.000174852346907056,0,0.000154180607163231
PLanc-01 Genus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000308361214326462
PLanc-01 sp023481165(GB_GCA_023481165.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000107294492726966,0,0,0,0,0,0,0,0,0,0,0,0.000162636886045755,0,0.000244694576678382,0,0,0,0,0,0,0.000164512338425382,0.00114625427416848,0.00136824902132188,0.000416287639340724
Planctomicrobium piriforme(RS_GCF_900113665.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00111376724980984,0.0016815158740118,0.00142571998859424,0.00070235288215522,0,0,0,0.0014407882506042,0,0,0.000450653447498873,0.000509456791695854,0.000262392583036319,0,0.000444186944766319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Planctomycetaceae Family,0.000646979025357404,0,0,0,0,0,0,0.000895255147717099,0.00145591313051655,0.000893156190688847,0.000509795353579492,0,0.000139375250439903,0.000289524986006292,0.00026276959149435,0.00415625339563186,0.00353871251098005,0.00456230396350157,0.00245823508754327,8.94794532805405e-05,0,0,0.0032069157836029,0.00488795784929855,0,0.00168995042812078,0.000849094652826424,0.000437320971727199,0.000398954738584908,0.000212437234453457,0.00118023941999663,0.00671305199118912,0.0089220320926826,0.00848746504439974,0.00208402313849989,0.00547635002426231,0.00716654187613649,0.00285905740451195,0.00323246485181291,0.00197109067017083,0.00247380418072907,0.00494006287352748,0.00257508402905779,0.00363714822920199,0.00275837522801086,0.000147259913747765,0.000112372176649062,0,0.00211376767344638,0,0,0.000423031727379553,0.000233136462542742,0.000304055338071529,0.0002004347893122
Planctomycetia Class,0.000187832620265053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000597631207215038,0.000451750533316602,0.000126730665652821,0.000727436913660764,0.000111849316600676,0,0,0,0,0,0.000337990085624155,0,0.00019679443727724,0,0.000115874855156431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.02658404636155e-05,0,0.000187890459861901,9.28117314028493e-05,0,0,0,0,0
Planctomycetota Phylum,0.000918292810184702,0.00108859487523028,0.000409539869910865,0.000745141871090456,0.00151004079071227,0.0012039824033341,0.000790156902584942,0.000547100368049339,0.00030331523552428,0.000111644523836106,0.000473381399752385,0,0,0.000115809994402517,0,0.000488970987721395,0.000225875266658301,0.000190095998479232,0.000175588220538805,0.00183432879225108,0.000606211888884927,0.000976517089049058,0,0.000507839776550498,0,0,0,8.74641943454398e-05,0.000179529632363208,7.72499034376207e-05,0.00369399610674269,0,0,0,0.000116861110570087,0,5.34816557920633e-05,0.000178691087781997,0,0,0,5.18188413307078e-05,0.00121977664534316,0.000832228832105539,0.000978778306713529,0.0119280530135689,0.0128425344741785,0.00761175215747115,0.00178495936868805,0,0.00129390904298653,0.000681551116333725,0.00050512900217594,0.000475086465736764,0.000709230792950863
Planifilum fimeticola(RS_GCF_003001905.1),0,0.00100485680790487,0,0.000725532874482813,0,0,0,0,0,0,0,0.000186188534510045,0,0,0,0,0.000501945037018447,0.000601970661850901,0.000652184819144133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Planktophila Genus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000134018315836498,7.78907193207929e-05,0.000135937287597988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Planobacterium lacus(RS_GCF_003336205.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.08521819982617e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Planococcaceae Family,0.000751330481060211,0,0.000578173933991809,0.000980449830382179,0,0,0,0,0,0,0,0.00296039769870971,0.00512204045366644,0.00567468972572333,0.00256705677844481,0,0,0,0,0,0,0,0,0,0,0,0.00167696193933219,0.00216473881004964,0.00331132433025473,0.00137118578601777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMG-095 sp903642325(GB_GCA_903642325.1),0.000229573202546176,0,0,0,0,0,0,0,0,0,0,5.58565603530135e-05,0,9.65083286687641e-05,0,0.00469955449310008,0.00173171037771364,0.00171086398631309,0.00175588220538805,0.00295282195825784,0.00759547837249938,0.00530109276912346,0.00390407138873397,0.00368183837999111,0,0,0.000297183128489248,0.0012026326722498,0.000837804951028306,0,0.000459833540258426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000357631219101715,0.000353169698039908,0,0,0,0,0,0.000135996269816599,0.000190034586294706,0
PMNU01 sp002952755(GB_GCA_002952755.1),0,0,0,0,0,0,0,0,0,0,0,7.4475413804018e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225326723749437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PNKF01 Genus,0.000459146405092351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000173812282734647,0,0,0,0,0,0,0,0,0,0,0,0,0.00127398894069175,0.00114046173288537,0.00102326822974596,0.000273482696960135,0.00093108374937794,0,0,0,0,0,0.000155424308361828,0,0
PNKF01 sp016714015(GB_GCA_016714015.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000501945037018447,0.000411874663371669,0,0.000671095899604053,0.00114110473201869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
